chrom	chromStart	chromEnd	name	length	cpgNum	gcNum	perCpg	perGc	obsExp
1776	chr1	154214302	154215114	CpG: 70	812	70	475	17.2	58.5	1.02
1777	chr1	154257013	154257404	CpG: 33	391	33	254	16.9	65	0.85
1778	chr1	154289586	154291798	CpG: 147	2212	147	1301	13.3	58.8	0.77
1779	chr1	154312967	154314008	CpG: 91	1041	91	672	17.5	64.6	0.84
1780	chr1	154317863	154318085	CpG: 20	222	20	145	18	65.3	0.84
1781	chr1	154318696	154319427	CpG: 50	731	50	401	13.7	54.9	0.91
1782	chr1	154351110	154351721	CpG: 66	611	66	424	21.6	69.4	0.9
1783	chr1	154372331	154372795	CpG: 31	464	31	305	13.4	65.7	0.62
1784	chr1	154430296	154430676	CpG: 31	380	31	234	16.3	61.6	0.87
1785	chr1	154449208	154449721	CpG: 52	513	52	330	20.3	64.3	0.98
1786	chr1	154452861	154453271	CpG: 47	410	47	290	22.9	70.7	0.92
1787	chr1	154481992	154482523	CpG: 59	531	59	391	22.2	73.6	0.82
1788	chr1	154527823	154528049	CpG: 22	226	22	154	19.5	68.1	0.85
1789	chr1	154574797	154575066	CpG: 27	269	27	171	20.1	63.6	1
1790	chr1	154605382	154605875	CpG: 42	493	42	334	17	67.7	0.75
1791	chr1	154624674	154624876	CpG: 25	202	25	140	24.8	69.3	1.04
1792	chr1	154657027	154658205	CpG: 99	1178	99	786	16.8	66.7	0.76
1793	chr1	154671784	154672974	CpG: 103	1190	103	699	17.3	58.7	1.01
1794	chr1	154693173	154693986	CpG: 59	813	59	484	14.5	59.5	0.82
1795	chr1	154736241	154737684	CpG: 121	1443	121	964	16.8	66.8	0.76
1796	chr1	154741566	154741944	CpG: 30	378	30	223	15.9	59	0.98
1797	chr1	154808723	154809126	CpG: 34	403	34	279	16.9	69.2	0.75
1798	chr1	154828109	154828504	CpG: 43	395	43	264	21.8	66.8	0.99
1799	chr1	154860281	154861907	CpG: 153	1626	153	1137	18.8	69.9	0.78
1800	chr1	154878263	154879071	CpG: 69	808	69	529	17.1	65.5	0.82
1801	chr1	154883177	154883570	CpG: 50	393	50	272	25.4	69.2	1.06
1802	chr1	154893966	154894200	CpG: 25	234	25	158	21.4	67.5	0.94
1803	chr1	154912916	154913884	CpG: 98	968	98	651	20.2	67.3	0.9
1804	chr1	154941482	154943278	CpG: 129	1796	129	1167	14.4	65	0.68
1805	chr1	154964735	154965540	CpG: 76	805	76	487	18.9	60.5	1.03
1806	chr1	154977422	154977770	CpG: 27	348	27	211	15.5	60.6	0.85
1807	chr1	154987371	154988693	CpG: 125	1322	125	735	18.9	55.6	1.22
1808	chr1	155003659	155004637	CpG: 70	978	70	630	14.3	64.4	0.69
1809	chr1	155050147	155050661	CpG: 50	514	50	363	19.5	70.6	0.78
1810	chr1	155081505	155082416	CpG: 74	911	74	614	16.2	67.4	0.73
1811	chr1	155085246	155085816	CpG: 45	570	45	352	15.8	61.8	0.83
1812	chr1	155095428	155097726	CpG: 166	2298	166	1489	14.4	64.8	0.69
1813	chr1	155130039	155130335	CpG: 28	296	28	227	18.9	76.7	0.66
1814	chr1	155144393	155145273	CpG: 70	880	70	610	15.9	69.3	0.66
1815	chr1	155156867	155157430	CpG: 61	563	61	400	21.7	71	0.86
1816	chr1	155160143	155160856	CpG: 62	713	62	478	17.4	67	0.78
1817	chr1	155163823	155164420	CpG: 57	597	57	404	19.1	67.7	0.84
1818	chr1	155281773	155282853	CpG: 106	1080	106	619	19.6	57.3	1.26
1819	chr1	155374373	155375269	CpG: 95	896	95	653	21.2	72.9	0.82
1820	chr1	155431162	155431759	CpG: 57	597	57	444	19.1	74.4	0.69
1821	chr1	156215344	156215677	CpG: 28	333	28	230	16.8	69.1	0.72
1822	chr1	156230164	156230571	CpG: 40	407	40	283	19.7	69.5	0.84
1823	chr1	156349894	156350164	CpG: 26	270	26	165	19.3	61.1	1.05
1824	chr1	156386112	156386328	CpG: 20	216	20	137	18.5	63.4	0.96
1825	chr1	156414057	156414478	CpG: 37	421	37	286	17.6	67.9	0.8
1826	chr1	156417244	156418127	CpG: 72	883	72	567	16.3	64.2	0.8
1827	chr1	157407826	157408342	CpG: 46	516	46	382	17.8	74	0.65
1828	chr1	157424852	157425122	CpG: 23	270	23	176	17	65.2	0.83
1829	chr1	158017040	158017977	CpG: 87	937	87	652	18.6	69.6	0.77
1830	chr1	158090630	158091635	CpG: 87	1005	87	682	17.3	67.9	0.76
1831	chr1	158136525	158136767	CpG: 21	242	21	146	17.4	60.3	0.98
1832	chr1	158160953	158162022	CpG: 78	1069	78	725	14.6	67.8	0.64
1833	chr1	158166056	158166477	CpG: 39	421	39	296	18.5	70.3	0.76
1834	chr1	158181992	158182421	CpG: 48	429	48	311	22.4	72.5	0.85
1835	chr1	158267919	158268613	CpG: 60	694	60	432	17.3	62.2	0.9
1836	chr1	158306752	158307292	CpG: 37	540	37	335	13.7	62	0.76
1837	chr1	158320345	158321362	CpG: 117	1017	117	680	23	66.9	1.03
1838	chr1	158334664	158335054	CpG: 29	390	29	257	14.9	65.9	0.71
1839	chr1	158441756	158442326	CpG: 58	570	58	385	20.4	67.5	0.9
1840	chr1	158498379	158499075	CpG: 53	696	53	399	15.2	57.3	0.94
1841	chr1	158579552	158579962	CpG: 38	410	38	261	18.5	63.7	0.92
1842	chr1	158607228	158607467	CpG: 22	239	22	158	18.4	66.1	0.84
1843	chr1	158636736	158637282	CpG: 54	546	54	354	19.8	64.8	0.94
1844	chr1	158655727	158656010	CpG: 26	283	26	184	18.4	65	0.87
1845	chr1	159038307	159038577	CpG: 24	270	24	192	17.8	71.1	0.71
1846	chr1	159257342	159257849	CpG: 41	507	41	323	16.2	63.7	0.82
1847	chr1	159275001	159275454	CpG: 47	453	47	320	20.8	70.6	0.84
1848	chr1	159315970	159316361	CpG: 38	391	38	268	19.4	68.5	0.83
1849	chr1	159334686	159335425	CpG: 68	739	68	511	18.4	69.1	0.77
1850	chr1	159354346	159354736	CpG: 44	390	44	268	22.6	68.7	0.96
1851	chr1	159368731	159369160	CpG: 36	429	36	269	16.8	62.7	0.93
1852	chr1	159377483	159377731	CpG: 25	248	25	171	20.2	69	0.86
1853	chr1	159395762	159396313	CpG: 52	551	52	389	18.9	70.6	0.79
1854	chr1	159402625	159403310	CpG: 52	685	52	429	15.2	62.6	0.77
1855	chr1	159413685	159414075	CpG: 36	390	36	268	18.5	68.7	0.79
1856	chr1	159438433	159438880	CpG: 41	447	41	277	18.3	62	0.97
1857	chr1	159495101	159495652	CpG: 54	551	54	383	19.6	69.5	0.82
1858	chr1	159550399	159550631	CpG: 17	232	17	126	14.7	54.3	1.01
1859	chr1	159550742	159551075	CpG: 27	333	27	222	16.2	66.7	0.73
1860	chr1	159626123	159626500	CpG: 38	377	38	245	20.2	65	0.95
1861	chr1	159635487	159636556	CpG: 72	1069	72	591	13.5	55.3	0.88
1862	chr1	159676766	159709127	CpG: 2067	32361	2067	16342	12.8	50.5	1.02
1863	chr1	159760648	159761980	CpG: 124	1332	124	860	18.6	64.6	0.89
1864	chr1	159767052	159767376	CpG: 32	324	32	210	19.8	64.8	0.94
1865	chr1	159842158	159843532	CpG: 129	1374	129	922	18.8	67.1	0.83
1866	chr1	159848657	159849001	CpG: 32	344	32	221	18.6	64.2	0.9
1867	chr1	159962261	159963922	CpG: 139	1661	139	1025	16.7	61.7	0.88
1868	chr1	159986038	159986700	CpG: 62	662	62	449	18.7	67.8	0.82
1869	chr1	160220240	160220663	CpG: 28	423	28	251	13.2	59.3	0.75
1870	chr1	160259646	160260755	CpG: 100	1109	100	725	18	65.4	0.87
1871	chr1	160306074	160306676	CpG: 71	602	71	425	23.6	70.6	0.99
1872	chr1	160603500	160603945	CpG: 43	445	43	305	19.3	68.5	0.83
1873	chr1	160734223	160734651	CpG: 49	428	49	306	22.9	71.5	0.9
1874	chr1	160797480	160798477	CpG: 100	997	100	649	20.1	65.1	0.95
1875	chr1	161026874	161027346	CpG: 44	472	44	304	18.6	64.4	0.92
1876	chr1	161058800	161059198	CpG: 34	398	34	264	17.1	66.3	0.81
1877	chr1	161558103	161558645	CpG: 52	542	52	348	19.2	64.2	0.93
1878	chr1	161659501	161659724	CpG: 19	223	19	154	17	69.1	0.72
1879	chr1	162557139	162557391	CpG: 34	252	34	198	27	78.6	0.88
1880	chr1	162812164	162812541	CpG: 45	377	45	269	23.9	71.4	0.96
1881	chr1	163353380	163353650	CpG: 29	270	29	181	21.5	67	0.96
1882	chr1	163471125	163472131	CpG: 77	1006	77	573	15.3	57	0.95
1883	chr1	163588327	163588942	CpG: 49	615	49	385	15.9	62.6	0.82
1884	chr1	163590110	163590435	CpG: 29	325	29	195	17.8	60	1
1885	chr1	163590815	163592952	CpG: 181	2137	181	1404	16.9	65.7	0.79
1886	chr1	163833889	163834154	CpG: 21	265	21	170	15.8	64.2	0.77
1887	chr1	163866187	163867198	CpG: 79	1011	79	614	15.6	60.7	0.85
1888	chr1	163934168	163934441	CpG: 36	273	36	193	26.4	70.7	1.06
1889	chr1	164004456	164004973	CpG: 41	517	41	302	15.9	58.4	0.93
1890	chr1	164063277	164064307	CpG: 120	1030	120	694	23.3	67.4	1.03
1891	chr1	164177264	164177602	CpG: 26	338	26	218	15.4	64.5	0.75
1892	chr1	164400882	164403072	CpG: 188	2190	188	1362	17.2	62.2	0.89
1893	chr1	165074965	165075968	CpG: 80	1003	80	549	16	54.7	1.06
1894	chr1	165111620	165112397	CpG: 80	777	80	522	20.6	67.2	0.93
1895	chr1	165119877	165120414	CpG: 44	537	44	350	16.4	65.2	0.77
1896	chr1	165156400	165157273	CpG: 115	873	115	633	26.3	72.5	1
1897	chr1	165183489	165183839	CpG: 36	350	36	231	20.6	66	0.94
1898	chr1	165211298	165211793	CpG: 53	495	53	295	21.4	59.6	1.23
1899	chr1	165224844	165225307	CpG: 43	463	43	287	18.6	62	0.98
1900	chr1	165357199	165357634	CpG: 42	435	42	291	19.3	66.9	0.87
1901	chr1	165455754	165457985	CpG: 157	2231	157	1209	14.1	54.2	0.97
1902	chr1	165675136	165675761	CpG: 50	625	50	405	16	64.8	0.76
1903	chr1	165690712	165691840	CpG: 104	1128	104	791	18.4	70.1	0.76
1904	chr1	165789093	165789694	CpG: 82	601	82	450	27.3	74.9	0.97
1905	chr1	165866088	165866463	CpG: 46	375	46	273	24.5	72.8	0.93
1906	chr1	165950101	165950541	CpG: 46	440	46	288	20.9	65.5	0.98
1907	chr1	165950903	165951116	CpG: 15	213	15	126	14.1	59.2	0.81
1908	chr1	165957602	165958476	CpG: 75	874	75	554	17.2	63.4	0.87
1909	chr1	166056020	166056271	CpG: 28	251	28	188	22.3	74.9	0.8
1910	chr1	166171651	166173425	CpG: 138	1774	138	1142	15.6	64.4	0.75
1911	chr1	166292132	166292346	CpG: 33	214	33	168	30.8	78.5	1.01
1912	chr1	166371940	166372782	CpG: 69	842	69	519	16.4	61.6	0.86
1913	chr1	166372939	166373278	CpG: 25	339	25	205	14.7	60.5	0.96
1914	chr1	166414587	166415261	CpG: 55	674	55	420	16.3	62.3	0.84
1915	chr1	166461569	166462463	CpG: 82	894	82	616	18.3	68.9	0.78
1916	chr1	167341390	167343035	CpG: 161	1645	161	1137	19.6	69.1	0.82
1917	chr1	167663245	167663493	CpG: 20	248	20	150	16.1	60.5	0.9
1918	chr1	167721182	167722201	CpG: 92	1019	92	638	18.1	62.6	0.93
1919	chr1	168030597	168030971	CpG: 30	374	30	229	16	61.2	0.86
1920	chr1	168129079	168129346	CpG: 36	267	36	206	27	77.2	0.93
1921	chr1	168310234	168310621	CpG: 30	387	30	247	15.5	63.8	0.77
1922	chr1	168897080	168897475	CpG: 38	395	38	263	19.2	66.6	0.88
1923	chr1	168899898	168900802	CpG: 73	904	73	605	16.2	66.9	0.74
1924	chr1	169721141	169721863	CpG: 56	722	56	457	15.5	63.3	0.78
1925	chr1	169906570	169906847	CpG: 28	277	28	190	20.2	68.6	0.88
1926	chr1	169977468	169978230	CpG: 72	762	72	503	18.9	66	0.87
1927	chr1	170017022	170017557	CpG: 53	535	53	341	19.8	63.7	0.98
1928	chr1	170020039	170020252	CpG: 16	213	16	141	15	66.2	0.7
1929	chr1	170077090	170077948	CpG: 84	858	84	594	19.6	69.2	0.83
1930	chr1	170679490	170679904	CpG: 35	414	35	281	16.9	67.9	0.73
1931	chr1	170768533	170769168	CpG: 60	635	60	401	18.9	63.1	0.96
1932	chr1	171712601	171713728	CpG: 102	1127	102	675	18.1	59.9	1.02
1933	chr1	171905285	171905668	CpG: 32	383	32	259	16.7	67.6	0.74
1934	chr1	171950608	171951026	CpG: 32	418	32	261	15.3	62.4	0.82
1935	chr1	172059911	172060718	CpG: 67	807	67	474	16.6	58.7	0.97
1936	chr1	172103795	172104540	CpG: 63	745	63	525	16.9	70.5	0.71
1937	chr1	172257428	172258472	CpG: 83	1044	83	643	15.9	61.6	0.85
1938	chr1	172394919	172395912	CpG: 107	993	107	639	21.6	64.4	1.04
1939	chr1	173235113	173236247	CpG: 112	1134	112	674	19.8	59.4	1.12
1940	chr1	173258988	173259419	CpG: 32	431	32	263	14.8	61	0.83
1941	chr1	173315173	173315497	CpG: 37	324	37	231	22.8	71.3	0.91
1942	chr1	173428523	173428987	CpG: 40	464	40	305	17.2	65.7	0.83
1943	chr1	173834999	173835431	CpG: 42	432	42	284	19.4	65.7	0.91
1944	chr1	174442334	174443434	CpG: 118	1100	118	715	21.5	65	1.02
1945	chr1	175400015	175400469	CpG: 44	454	44	315	19.4	69.4	0.81
1946	chr1	175406743	175406946	CpG: 23	203	23	143	22.7	70.4	0.93
1947	chr1	175417437	175417788	CpG: 30	351	30	225	17.1	64.1	0.84
1948	chr1	176273453	176273907	CpG: 48	454	48	332	21.1	73.1	0.79
1949	chr1	176329335	176330469	CpG: 106	1134	106	758	18.7	66.8	0.84
1950	chr1	176722422	176722909	CpG: 49	487	49	357	20.1	73.3	0.77
1951	chr1	176777985	176778979	CpG: 75	994	75	640	15.1	64.4	0.73
1952	chr1	176960591	176961698	CpG: 114	1107	114	716	20.6	64.7	0.99
1953	chr1	177261427	177262540	CpG: 110	1113	110	667	19.8	59.9	1.12
1954	chr1	177317698	177318571	CpG: 87	873	87	623	19.9	71.4	0.79
1955	chr1	177464786	177465823	CpG: 86	1037	86	666	16.6	64.2	0.85
1956	chr1	177529394	177529944	CpG: 56	550	56	393	20.4	71.5	0.81
1957	chr1	177601417	177601961	CpG: 47	544	47	341	17.3	62.7	0.88
1958	chr1	177811343	177811930	CpG: 66	587	66	422	22.5	71.9	0.87
1959	chr1	177822024	177822393	CpG: 38	369	38	251	20.6	68	0.89
1960	chr1	177827374	177828219	CpG: 74	845	74	584	17.5	69.1	0.74
1961	chr1	177978570	177980574	CpG: 199	2004	199	1391	19.9	69.4	0.83
1962	chr1	178113502	178113729	CpG: 23	227	23	146	20.3	64.3	1.04
1963	chr1	178118105	178118994	CpG: 79	889	79	561	17.8	63.1	0.89
1964	chr1	178190339	178191042	CpG: 61	703	61	461	17.4	65.6	0.81
1965	chr1	178390178	178391207	CpG: 96	1029	96	605	18.7	58.8	1.1
1966	chr1	178464742	178471598	CpG: 459	6856	459	3976	13.4	58	0.8
1967	chr1	178737948	178738900	CpG: 83	952	83	595	17.4	62.5	0.89
1968	chr1	178867650	178868439	CpG: 71	789	71	516	18	65.4	0.84
1969	chr1	179147939	179149215	CpG: 138	1276	138	921	21.6	72.2	0.83
1970	chr1	179170939	179171334	CpG: 46	395	46	293	23.3	74.2	0.85
1971	chr1	179189538	179190315	CpG: 87	777	87	578	22.4	74.4	0.81
1972	chr1	179257850	179258088	CpG: 18	238	18	147	15.1	61.8	0.83
1973	chr1	179258342	179258772	CpG: 48	430	48	313	22.3	72.8	0.89
1974	chr1	179324126	179325799	CpG: 175	1673	175	1067	20.9	63.8	1.03
1975	chr1	179340540	179341625	CpG: 111	1085	111	716	20.5	66	0.94
1976	chr1	179553923	179554496	CpG: 52	573	52	383	18.2	66.8	0.81
1977	chr1	179648913	179649471	CpG: 56	558	56	404	20.1	72.4	0.77
1978	chr1	179717934	179718672	CpG: 64	738	64	462	17.3	62.6	0.89
1979	chr1	179719329	179719696	CpG: 32	367	32	236	17.4	64.3	0.85
1980	chr1	179721597	179721884	CpG: 27	287	27	184	18.8	64.1	0.93
1981	chr1	180034116	180034516	CpG: 28	400	28	260	14	65	0.7
1982	chr1	180265548	180265964	CpG: 47	416	47	294	22.6	70.7	0.92
1983	chr1	180292227	180293134	CpG: 91	907	91	623	20.1	68.7	0.86
1984	chr1	180626320	180628186	CpG: 169	1866	169	1260	18.1	67.5	0.8
1985	chr1	180839998	180840383	CpG: 34	385	34	264	17.7	68.6	0.79
1986	chr1	180850800	180851168	CpG: 43	368	43	259	23.4	70.4	0.94
1987	chr1	181025018	181025720	CpG: 86	702	86	484	24.5	68.9	1.06
1988	chr1	181074935	181075745	CpG: 85	810	85	523	21	64.6	1.01
1989	chr1	181188442	181189267	CpG: 79	825	79	570	19.2	69.1	0.8
1990	chr1	181258427	181259993	CpG: 149	1566	149	1004	19	64.1	0.93
1991	chr1	181652623	181654287	CpG: 114	1664	114	993	13.7	59.7	0.81
1992	chr1	181706974	181708878	CpG: 142	1904	142	1207	14.9	63.4	0.76
1993	chr1	181870906	181871956	CpG: 101	1050	101	714	19.2	68	0.83
1994	chr1	182040816	182041039	CpG: 26	223	26	135	23.3	60.5	1.28
1995	chr1	182271982	182273389	CpG: 131	1407	131	951	18.6	67.6	0.82
1996	chr1	182287404	182287677	CpG: 38	273	38	205	27.8	75.1	1
1997	chr1	182622038	182623434	CpG: 129	1396	129	907	18.5	65	0.88
1998	chr1	182899846	182900286	CpG: 36	440	36	298	16.4	67.7	0.71
1999	chr1	182989875	182991061	CpG: 116	1186	116	806	19.6	68	0.85
2000	chr1	183209485	183210400	CpG: 95	915	95	632	20.8	69.1	0.87
2001	chr1	183280992	183281843	CpG: 100	851	100	555	23.5	65.2	1.11
2002	chr1	183392473	183393328	CpG: 68	855	68	538	15.9	62.9	0.82
2003	chr1	183551952	183553358	CpG: 139	1406	139	896	19.8	63.7	1
2004	chr1	183970081	183970285	CpG: 26	204	26	152	25.5	74.5	0.92
2005	chr1	184610747	184611471	CpG: 69	724	69	477	19.1	65.9	0.89
2006	chr1	184915933	184916704	CpG: 58	771	58	470	15	61	0.81
2007	chr1	191044255	191044821	CpG: 56	566	56	371	19.8	65.5	0.93
2008	chr1	191294844	191295894	CpG: 94	1050	94	704	17.9	67	0.81
2009	chr1	191340797	191341401	CpG: 60	604	60	383	19.9	63.4	1.03
2010	chr1	191357351	191357847	CpG: 58	496	58	342	23.4	69	0.99
2011	chr1	194844331	194844634	CpG: 24	303	24	200	15.8	66	0.73
2012	chr1	195113781	195114041	CpG: 29	260	29	186	22.3	71.5	0.87
2013	chr1	195381901	195382614	CpG: 52	713	52	407	14.6	57.1	0.9
2014	chr1	195436628	195437342	CpG: 62	714	62	425	17.4	59.5	0.98
2015	chr1	196010554	196011411	CpG: 95	857	95	613	22.2	71.5	0.87
2016	chr1	196138211	196138922	CpG: 80	711	80	465	22.5	65.4	1.06
2017	chr1	196146639	196148260	CpG: 105	1621	105	1015	13	62.6	0.66
2018	chr1	196151683	196152012	CpG: 30	329	30	214	18.2	65	0.91
2019	chr1	196153711	196154414	CpG: 58	703	58	434	16.5	61.7	0.87
2020	chr1	196157101	196157447	CpG: 27	346	27	220	15.6	63.6	0.78
2021	chr1	196392519	196393465	CpG: 106	946	106	635	22.4	67.1	1
2022	chr1	196394770	196394987	CpG: 21	217	21	154	19.4	71	0.79
2023	chr1	198271097	198271556	CpG: 36	459	36	277	15.7	60.3	0.86
2024	chr1	198275015	198275670	CpG: 72	655	72	455	22	69.5	0.91
2025	chr1	198276430	198276659	CpG: 24	229	24	155	21	67.7	0.94
2026	chr1	198278023	198278678	CpG: 55	655	55	395	16.8	60.3	0.92
2027	chr1	198383319	198383827	CpG: 45	508	45	312	17.7	61.4	0.94
2028	chr1	198537899	198538161	CpG: 24	262	24	161	18.3	61.5	0.99
2029	chr1	198645522	198645988	CpG: 42	466	42	299	18	64.2	0.88
2030	chr1	198856175	198856747	CpG: 54	572	54	394	18.9	68.9	0.8
2031	chr1	198905169	198906007	CpG: 78	838	78	547	18.6	65.3	0.88
2032	chr1	198974472	198975571	CpG: 118	1099	118	729	21.5	66.3	0.98
2033	chr1	199108819	199110011	CpG: 124	1192	124	842	20.8	70.6	0.84
2034	chr1	199126699	199127199	CpG: 53	500	53	362	21.2	72.4	0.81
2035	chr1	199147216	199147893	CpG: 58	677	58	481	17.1	71	0.69
2036	chr1	199236246	199236561	CpG: 24	315	24	207	15.2	65.7	0.71
2037	chr1	199258905	199259462	CpG: 58	557	58	347	20.8	62.3	1.09
2038	chr1	199350081	199351190	CpG: 94	1109	94	708	17	63.8	0.84
2039	chr1	199389868	199390369	CpG: 44	501	44	345	17.6	68.9	0.78
2040	chr1	199406497	199407127	CpG: 51	630	51	420	16.2	66.7	0.73
2041	chr1	199462653	199462890	CpG: 17	237	17	162	14.3	68.4	0.62
2042	chr1	199519075	199520271	CpG: 98	1196	98	812	16.4	67.9	0.71
2043	chr1	199635183	199635655	CpG: 54	472	54	340	22.9	72	0.88
2044	chr1	199704142	199705271	CpG: 119	1129	119	793	21.1	70.2	0.86
2045	chr1	199717503	199717728	CpG: 22	225	22	154	19.6	68.4	0.84
2046	chr1	199742508	199743139	CpG: 72	631	72	454	22.8	71.9	0.88
2047	chr1	199774402	199775940	CpG: 130	1538	130	966	16.9	62.8	0.87
2048	chr1	199883664	199886411	CpG: 179	2747	179	1593	13	58	0.77
2049	chr1	199975410	199976052	CpG: 50	642	50	433	15.6	67.4	0.69
2050	chr1	200064836	200065321	CpG: 50	485	50	328	20.6	67.6	0.96
2051	chr1	200190959	200191676	CpG: 51	717	51	441	14.2	61.5	0.76
2052	chr1	200218377	200219202	CpG: 79	825	79	569	19.2	69	0.81
2053	chr1	200379774	200380766	CpG: 93	992	93	573	18.8	57.8	1.13
2054	chr1	200429581	200430013	CpG: 47	432	47	285	21.8	66	1.01
2055	chr1	200449816	200450149	CpG: 31	333	31	233	18.6	70	0.77
2056	chr1	200577666	200577935	CpG: 24	269	24	165	17.8	61.3	0.96
2057	chr1	200584280	200584819	CpG: 55	539	55	357	20.4	66.2	0.95
2058	chr1	200878291	200879662	CpG: 114	1371	114	879	16.6	64.1	0.82
2059	chr1	200945504	200946392	CpG: 84	888	84	631	18.9	71.1	0.75
2060	chr1	201042626	201044350	CpG: 151	1724	151	1088	17.5	63.1	0.9
2061	chr1	201046413	201047307	CpG: 72	894	72	591	16.1	66.1	0.75
2062	chr1	201096684	201097546	CpG: 80	862	80	578	18.6	67.1	0.85
2063	chr1	201124306	201125017	CpG: 83	711	83	514	23.3	72.3	0.9
2064	chr1	201162827	201163147	CpG: 34	320	34	222	21.2	69.4	0.88
2065	chr1	201193502	201194099	CpG: 68	597	68	447	22.8	74.9	0.82
2066	chr1	201202668	201202875	CpG: 19	207	19	152	18.4	73.4	0.7
2067	chr1	201242951	201243651	CpG: 77	700	77	470	22	67.1	1
2068	chr1	201262095	201262808	CpG: 65	713	65	474	18.2	66.5	0.83
2069	chr1	201311345	201312013	CpG: 67	668	67	486	20.1	72.8	0.76
2070	chr1	201363856	201364119	CpG: 24	263	24	180	18.3	68.4	0.78
2071	chr1	201509142	201509441	CpG: 22	299	22	206	14.7	68.9	0.62
2072	chr1	201540946	201541961	CpG: 91	1015	91	662	17.9	65.2	0.85
2073	chr1	201562900	201563552	CpG: 53	652	53	432	16.3	66.3	0.74
2074	chr1	201722438	201722664	CpG: 16	226	16	132	14.2	58.4	0.87
2075	chr1	201723407	201723682	CpG: 21	275	21	181	15.3	65.8	0.71
2076	chr1	201865094	201865476	CpG: 40	382	40	254	20.9	66.5	0.95
2077	chr1	202031191	202031916	CpG: 57	725	57	469	15.7	64.7	0.76
2078	chr1	202097130	202097524	CpG: 28	394	28	239	14.2	60.7	0.77
2079	chr1	202308868	202311133	CpG: 203	2265	203	1461	17.9	64.5	0.86
2080	chr1	202387021	202387732	CpG: 61	711	61	472	17.2	66.4	0.78
2081	chr1	202426221	202426456	CpG: 24	235	24	175	20.4	74.5	0.74
2082	chr1	202493167	202493531	CpG: 25	364	25	247	13.7	67.9	0.61
2083	chr1	202613355	202614053	CpG: 54	698	54	454	15.5	65	0.73
2084	chr1	202646936	202647782	CpG: 84	846	84	550	19.9	65	0.94
2085	chr1	202729916	202730709	CpG: 77	793	77	531	19.4	67	0.87
2086	chr1	202752096	202752454	CpG: 33	358	33	248	18.4	69.3	0.83
2087	chr1	202920755	202921508	CpG: 100	753	100	583	26.6	77.4	0.91
2088	chr1	203064233	203064553	CpG: 41	320	41	227	25.6	70.9	1.03
2089	chr1	203217605	203217833	CpG: 15	228	15	139	13.2	61	0.71
2090	chr1	203305407	203305776	CpG: 32	369	32	245	17.3	66.4	0.79
2091	chr1	203446586	203447533	CpG: 88	947	88	635	18.6	67.1	0.86
2092	chr1	203463414	203463875	CpG: 48	461	48	292	20.8	63.3	1.05
2093	chr1	203464255	203464582	CpG: 28	327	28	218	17.1	66.7	0.78
2094	chr1	203477318	203477541	CpG: 21	223	21	148	18.8	66.4	0.87
2095	chr1	203504735	203505169	CpG: 35	434	35	277	16.1	63.8	0.79
2096	chr1	203556855	203557658	CpG: 79	803	79	542	19.7	67.5	0.87
2097	chr1	203579116	203580199	CpG: 111	1083	111	764	20.5	70.5	0.83
2098	chr1	203691452	203693179	CpG: 137	1727	137	981	15.9	56.8	1
2099	chr1	203740500	203740732	CpG: 27	232	27	160	23.3	69	1.08
2100	chr1	203764626	203765213	CpG: 44	587	44	410	15	69.8	0.64
2101	chr1	203804374	203805066	CpG: 60	692	60	413	17.3	59.7	0.98
2102	chr1	203827712	203828096	CpG: 33	384	33	249	17.2	64.8	0.82
2103	chr1	203867116	203868055	CpG: 106	939	106	564	22.6	60.1	1.25
2104	chr1	203898600	203898877	CpG: 22	277	22	193	15.9	69.7	0.66
2105	chr1	203915598	203916526	CpG: 98	928	98	595	21.1	64.1	1.04
2106	chr1	203984861	203985968	CpG: 90	1107	90	721	16.3	65.1	0.77
2107	chr1	204010523	204011291	CpG: 57	768	57	472	14.8	61.5	0.79
2108	chr1	204048493	204049633	CpG: 102	1140	102	793	17.9	69.6	0.74
2109	chr1	204085521	204085814	CpG: 23	293	23	184	15.7	62.8	0.81
2110	chr1	204302067	204305486	CpG: 264	3419	264	2205	15.4	64.5	0.76
2111	chr1	204390160	204390651	CpG: 46	491	46	355	18.7	72.3	0.72
2112	chr1	204746859	204748067	CpG: 135	1208	135	869	22.4	71.9	0.86
2113	chr1	204797020	204797531	CpG: 60	511	60	380	23.5	74.4	0.87
2114	chr1	204852427	204852653	CpG: 26	226	26	170	23	75.2	0.81
2115	chr1	204875146	204875810	CpG: 75	664	75	475	22.6	71.5	0.88
2116	chr1	204924714	204926274	CpG: 118	1560	118	831	15.1	53.3	1.06
2117	chr1	205149316	205149825	CpG: 62	509	62	348	24.4	68.4	1.04
2118	chr1	205290712	205291073	CpG: 38	361	38	242	21.1	67	0.94
2119	chr1	205292904	205293465	CpG: 47	561	47	363	16.8	64.7	0.8
2120	chr1	205561166	205561987	CpG: 72	821	72	550	17.5	67	0.79
2121	chr1	205694154	205694903	CpG: 72	749	72	518	19.2	69.2	0.8
2122	chr1	205736260	205736638	CpG: 45	378	45	275	23.8	72.8	0.93
2123	chr1	205885012	205885575	CpG: 53	563	53	357	18.8	63.4	0.94
2124	chr1	205909428	205909882	CpG: 48	454	48	315	21.1	69.4	0.89
2125	chr1	205991794	205992587	CpG: 72	793	72	521	18.2	65.7	0.84
